formula,target
BaLa4TiCr4O15,-3.192239132616667
Be12Al8Si24O73,-3.2362582844551278
Ca4Al3CrSiBO14,-3.2334654964236105
Ca3LaTi2Cr2O12,-3.237129855416666
CeNb3O9,-3.217772820590661
Ca2TiSi2SnO10,-3.2187839727604155
Ca8Be5Al3(Si9O28)2,-3.2244271342777777
Ca8Be5Al3Si18(HO14)4,-3.2132659121221274
Ca3Si2GeO9,-3.2204074620833336
Ca10Nb5InO24,-3.2378282038511914
Ca4Al5CrSi6(HO13)2,-3.227876073403182
Ca10Si3S3(O12F)2,-3.2236747482039894
Ca3ScFe(SiO4)3,-3.2373889395000015
BaLa3TiCr3O12,-3.2138459445833334
Ba3Y2MoO9,-3.200875511416667
Ca4Be3AlSi9(HO14)2,-3.1836482307923406
Ba3Sm2WO9,-3.181055545583334
Ba4TiSi12(SnO12)3,-3.1815948340476194
Ca4Al5FeSi6(HO13)2,-3.2072560704486364
Ba4TiAl3P4(O5F)4,-3.2023859431943924
Ba3Dy2MoO9,-3.21437992575
Ba5Ca2Nb3O15,-3.216086405207142
Ba2ScTi2BiO9,-3.1897103953055552
Al2O3,-3.1988997427499997
Ba3Ta6Fe2O21,-3.2251907592578126
Ba2Ta15O32,-3.2281187802040807
Ca4Be3AlSi9H3O28,-3.1786003738720834
Ba2FeCoClF7,-3.2284448572158326
Ba2Sr3Nb10O30,-3.184026522420634
Ca19Co2(PO4)14,-3.220216113626373
Ba2Sr3Nb10O30,-3.1906832281984103
Al9Fe2(SiO6)4,-3.184578690000001
CeNb3O9,-3.199626713667582
Ba5CaU8(AsO10)4,-3.2106870244827577
Sr2TaGaO6,-3.19429610475
EuNbO4,-3.1843160353571434
NaSr3TaO6,-3.183620869772727
Ba2EuNbO6,-3.2234721934642865
Sr2Mg(BO3)2,-3.202882695530303
Na2LiY(Si2O5)3,-3.2053277219499994
NbF4,-3.191581233380572
LiAlSiO4,-3.219404117500001
NaTa3O8,-3.228919476249999
La4Si2Se3O7,-3.183579897470704
Na3Y(Si2O5)3,-3.1795611185499997
Ca3Si2SnO9,-3.211623657416667
Li2LaTa2O7,-3.2283975923958343
Li2Ca2Ta3O10,-3.2222117301470585
BaGd2ZnO5,-3.2092152712499993
Gd2ReO5,-3.2079868723437492
Sm2TeO2,-3.2066867595000006
Gd2TeO2,-3.207762546500001
Ba5Gd8Zn4O21,-3.1995618904276313
Gd2SiTeO4,-3.2166934549999997
CaNb2O6,-3.2334898393650806
K2Ti(Si2O5)3,-3.207249060684027
TmBO3,-3.2171142614166666
Yb5Si3SO12,-3.1868037701934524
Sm2ReO5,-3.2220315835937487
Pr2SiTeO4,-3.2284617875000006
LiUNbO6,-3.219250309682541
Sm2SiTeO4,-3.2314723643750005
Ca2P2O7,-3.227591512321429
Nd2SiTeO4,-3.227542408125
LiAlSiO4,-3.2255608669047624
Ba4LiNb3O12,-3.2081079995714292
Nd2SiTeO4,-3.2344347725
NpPO4F,-3.2204438660118364
Rb2Ti(Si2O5)3,-3.207143361087763
YCrO3,-3.1997747022499987
HoVO4,-3.226439502500001
BaEr2CoO5,-3.1906719351388895
CeVO3,-3.232602641750001
DyVO4,-3.225445896666668
NdVO4,-3.189838257083333
ErVO4,-3.190846518333332
ErVO4,-3.2266598099999997
LaVO4,-3.200778884583334
LuVO4,-3.224781455
TmVO4,-3.2310900291666655
TbVO4,-3.2247737480555556
YVO4,-3.205117257500001
LaVO4,-3.236479678333334
PrVO4,-3.179570535
Ba2V(SiO4)2,-3.222663001153847
LaCrO3,-3.1894274482499996
LuVO4,-3.1906841958333345
La2MoO6,-3.2282491936111097
SmVO4,-3.2039600920833315
LaCrO3,-3.18041631375
BaDy2CoO5,-3.1905232479166674
DyCrO3,-3.2260462257499993
La2MgMnO6,-3.1984856378460003
CaCr(Si2O5)2,-3.1770223007812497
Ba5Nd8Mn4O21,-3.186415382370789
Ba5Sm8Mn4O21,-3.22992107973921
Mn2Al4Si5O18,-3.196362420324827
SrCr(Si2O5)2,-3.185912532656249
BaCr(Si2O5)2,-3.1834236879687507
Ca3Cr2(SiO4)3,-3.1973437790000006
K4BaU3O12,-3.2229535703499996
LiGdO2,-3.222204220000001
LiLa4CuO8,-3.1770823485714286
Ba2EuNbO6,-3.2145081774642863
SrBrF,-3.2300777787299997
TbO2,-3.208266125277778
BaLu2CoO5,-3.233365349861112
Sm2MoO6,-3.1966161263888875
Tb2MoO6,-3.238208260740741
GdVO4,-3.1870388316666656
Nd2WO6,-3.2097252786111117
TiPO4F,-3.1819053621427886
La4CoO8,-3.2181052700000006
BaEr2CoO5,-3.2108913676388906
La3W(ClO2)3,-3.2076405330600006
Be2TlF5,-3.21665675824375
Ca12Be17O29,-3.189994701400862
MgTi2O4,-3.2352709054761895
NbAlO4,-3.228729767023809
BaNb2O6,-3.213191443531746
Ta2AgF12,-3.182160745618667
Ba2Ta15O32,-3.228321459183673
Mg14Si5O24,-3.1838695488372095
Mg2SiO4,-3.2359950732142844
ZrPb3F10,-3.1857636451357148
UNb2O7,-3.2276009723035712
AcBrO,-3.227700385972222
Y2P4O13,-3.178383654727444
La3OsO7,-3.1863772017045453
Sr2TaCrO6,-3.2318993177500004
Ba2TaCrO6,-3.1779777782500007
Dy(BO2)3,-3.2150350380000026
Na2Ta4O11,-3.208583887867646
Be2SiO4,-3.191029914761905
Ba9Nb10O30,-3.1888371536516034
CaSiO3,-3.2165651287499997
CaSiO3,-3.2193181297500004
Na2Ti3O7,-3.180079329479168
Ca2P2O7,-3.223885444139611
Nd(BO2)3,-3.179154888500002
UNb3O10,-3.1856264474234695
Ba3Na2Ti3Nb2O15,-3.2134931337214283
BaLaTaMnO6,-3.203972451846
RbTiZnOF5,-3.2050157110234982
Cs2ZrTlOF5,-3.18741782396138
NaCaNb2O6F,-3.18877093027052
NaEuTiNbO6F,-3.2221884520454136
MgSiO3,-3.23300192825
CaSiO3,-3.2165918042499997
YbTaO4,-3.226434669166668
SrNb2O6,-3.2361711232539685
La(BO2)3,-3.20576246125
CaSiO3,-3.2169085837500004
Be2TlF5,-3.2164029916812504
UPO5,-3.231872266913263
Eu3(BO3)2,-3.1956357687121213
CaSiO3,-3.219150193750001
Y2MoO6,-3.216144644722222
Eu3NbO7,-3.2052269423538964
Li14Ti21O48,-3.237330839759036
Al24Zn3O40,-3.2073989761940296
K2YHf(PO4)3,-3.2270024493383462
K2YZr(PO4)3,-3.19262844249624
Mg2SiO4,-3.185776907142856
Sr2B2O5,-3.223485682731481
KZr2(PO4)3,-3.2090213477460328
YAlGeO5,-3.189928500156249
BaHo2CoO5,-3.2017937931944456
BaTm2CoO5,-3.226002663750001
Pr4V5(Si2O11)2,-3.196220280785715
Al3Pb5F19,-3.2335797489855556
Pr2SiTeO4,-3.222315127499999
LiAl(SiO3)2,-3.2073508932499997
Ba2Ca(BO3)2,-3.236507680984849
CsLaNb2O7,-3.1953196390220557
CsBe2BO3F2,-3.1821859498892846
RbLaNb2O7,-3.2007261116709604
Be2BO3F,-3.1935622066580955
Sr2UZnO6,-3.2105541782500007
KZrCuF7,-3.214379341383
BaNaFe2F9,-3.1834553714007683
SiO2,-3.18615523625
Ca2BClO3,-3.217605104810953
LaNb2ClO6,-3.2010119810045716
Ba3BPO7,-3.224819824796627
Ca6Si3H2O13,-3.2142944536870846
Ba3Ta2CdO9,-3.1868487650833335
Cs2VF6,-3.1784280305059776
CsLuP2O7,-3.188020189931146
KUNbO6,-3.231128471960318
CsNdNb2O7,-3.1866292574311474
BaNb2O6,-3.202825239642858
Tb3Si2Cl5O6,-3.2370063121125003
Na2Er2B2O7,-3.196382045544872
SiO2,-3.194303363333333
KNa2Y(Si2O5)3,-3.2084863120700002
Sr5B3ClO9,-3.2362650202505554
YbTaO4,-3.2222625125
BaSi2(BO4)2,-3.213766121410256
NaLiTi3O7,-3.2232079411458336
Na3Dy(Si2O5)3,-3.183641357149999
EuTiClO3,-3.2027299147794444
Rb2U(SiO3)4,-3.233665407404719
Na2AlCoF7,-3.1922066964390905
SiO2,-3.1837627816666667
LiUBO5,-3.191182700364582
Ca2SiCl2O3,-3.19128048284625
NdVO3,-3.2265497532500005
Sr2Be2B2O7,-3.1846966155448726
LiAlSiO4,-3.203397068214285
SiO2,-3.1898165183333327
SiO2,-3.2139687316666667
Na2Ca3Si3O10,-3.2330260893055556
Sm3Si2Cl5O6,-3.2257143066437504
SiO2,-3.1996927258333323
SiO2,-3.2293988994444454
Y3Si2Cl5O6,-3.2228683783624996
SiO2,-3.1986930633333324
K2Ti(Si2O5)3,-3.2072806923506936
MgUB2O7,-3.221304256098486
K5V3F14,-3.1965043830299993
SiO2,-3.218765815138889
Na3Li3V2F12,-3.196579547089
Li2CaTa2O7,-3.198656624895834
SiO2,-3.2246675658333337
Al3Pb5F19,-3.2138581619485183
SrLi2Ta2O7,-3.228636624479168
SiO2,-3.2112561170833325
SiO2,-3.201278308229167
SiO2,-3.220892623611112
SiO2,-3.211604322638889
Li3VF6,-3.223601162547333
NaErO2,-3.2064849625000003
Li2Ti6PbO14,-3.2215341521739136
Al3Pb5F19,-3.2291031638003695
LiAlSiO4,-3.2061820354761905
Al3Pb5F19,-3.226366616763334
LiAl(SiO3)2,-3.21964446325
Cs2KVF6,-3.18808126675538
Pr4B10O21,-3.204389085726192
NaVF4,-3.1933491970433336
La5Sb4(O4F)3,-3.2029866459820835
RbLuP2O7,-3.1815697037164132
KLuP2O7,-3.180503448957793
Ba9LiSi10C(ClO4)7,-3.2076623923494645
Tb(BO2)3,-3.1904306048333324
Cs2Ti(Si2O5)3,-3.208607362826269
K2ZrSi2O7,-3.205356284145834
Li2U3P2O15,-3.2372456478652585
ZrB2O5,-3.209758323072916
BaNa2Nd2Si4CO15,-3.1990609482999997
K3NdSi7O17,-3.201325775544643
LiAlSiO4,-3.1982793892857133
VF3,-3.2260087596425
CaLaGaO4,-3.2344554149999993
CsZr2(PO4)3,-3.199074127090859
SiO2,-3.1928602139583333
SiO2,-3.1869473883333335
KAlSiO4,-3.2027729454285723
K9Sm3Si12(O16F)2,-3.205449640377241
LiTaSiO5,-3.21291153640625
Ba6Nb14Si4O47,-3.1971413756161966
Gd3Si2Cl5O6,-3.2148903196124996
Gd2WO6,-3.2285335172222225
Dy3Si2Cl5O6,-3.2352937889875006
ZrCuF6,-3.1854983396425003
CaSiO3,-3.2194619632500006
SrSi2O5,-3.23433742421875
Ba6Na2Si4O15,-3.2319893281018515
Ba4Al2O7,-3.1991044241346156
KVF4,-3.2375657773350013
La(BO2)3,-3.19456788225
Na3NbOF6,-3.1908833093666242
BaNa2Ti2(Si2O7)2,-3.2371154313405808
ZrTlCdF7,-3.2299610888329995
Al2Ge(O2F)2,-3.1898569741533334
CsAlSiO4,-3.203238200172414
Ce4Si2S3O7,-3.221456930683594
Cs3Ta5O14,-3.196033647096394
Ba2MnNiClF7,-3.2259125356291665
Na2Li8U11(WO22)2,-3.19021585238806
Sr2UFeO6,-3.2306624222500004
Ca9Fe(PO4)7,-3.23352752
BaZnFeF7,-3.1826802628329998
LiCa9Mn(PO4)7,-3.235302104042609
YbZr6(PO4)9,-3.2226320549862635
KSrNb2O6F,-3.209301104634157
Eu3BeO5,-3.2257688790277785
Cs2U(SiO4)2,-3.213815238551061
EuZr6(PO4)9,-3.228775809793958
Pr5O9,-3.2268792249107148
Gd2MoO6,-3.188751784722222
CaSiO3,-3.2161098367500003
Na2Ti2Si2O9,-3.1800513539722224
SiO2,-3.2332100175000003
SiO2,-3.220212260416668
SrSi2(BO4)2,-3.2240656712179474
MgSiO3,-3.2343275437500005
Mg2PO4F,-3.238292621119732
NaAl(SiO3)2,-3.17715381025
U3CuO10,-3.205250136607144
Nd4V5(Si2O11)2,-3.20234830964286
BaCdGaF7,-3.231174894833001
SrLi2Ta2O7,-3.2263338048958334
Al5HO8,-3.223366274901428
LiAlSiO4,-3.219406239285715
LiAlSiO4,-3.217909993095238
LiAl(SiO3)2,-3.210506416250001
SrUO4,-3.211787154166666
TiO2,-3.2149542476388895
K2Be3Zn2F12,-3.1912609398831573
Ba8Nb6CoO24,-3.179187240329671
CaSi2(BO4)2,-3.2091097375641024
Y2V2O7,-3.2264304498863625
RbAlSiO4,-3.19511685612069
MgSiO3,-3.2015359194999995
BaSm2ZnO5,-3.200796504027778
K3Nd(Si2O5)3,-3.1866083002099996
Sm(BO2)3,-3.2007948905625
Nd(BO2)3,-3.1914895878125003
Ca3Mg3(PO4)4,-3.2080186809706968
NaCa2TiSi2O8F,-3.220004182023778
NaZr2(PO4)3,-3.186910885634922
TiO2,-3.2136361459722216
Ba3B(PO4)3,-3.1923303113471184
NaCa2TiSi2O8F,-3.2165510340237775
Th2Cu(PO4)3,-3.185096472301587
Cs2Ti(Si2O5)3,-3.2136174830346023
Sr4Nb2O9,-3.208853547869048
Ba2P2O7,-3.2025434936093076
LaTi6O12,-3.2177408565789487
Pr9Be4O20,-3.2046200686363644
LiTi2O4,-3.211403164523811
K2Ti(Si2O5)3,-3.2051940329756943
BaTa2O6,-3.2261545236111107
Sr6Ta2O11,-3.224092410460526
CsTiZnOF5,-3.225118071119285
Ca3Yb2Zr3Ti8O28,-3.2154623340530306
Sr6Nb7O21,-3.2069513906249996
Sr4Nb2O9,-3.214228012702381
Ca3Al4Si8(ClO12)2,-3.2149759101590245
K2LuZr(PO4)3,-3.2062165446015043
Ca16Zr9Ta7N7O41,-3.237012553973875
Cs2CaAl4(SiO4)4,-3.2021035614474243
Ca5Al12Si12(AgO24)2,-3.1935739265822796
Sr22Nb10O47,-3.208386147090867
NdTi2CdO6F,-3.1843069108657573
Ca2MgSi2O7,-3.2151234582291672
BaLa2ZnO5,-3.2002740006944452
KAlSiO4,-3.2045208631071427
K2Na2Gd4Nb2O13,-3.211743700718944
PrYSi2O7,-3.1950948757954545
Ho(BO2)3,-3.215336109249999
Tm(BO2)3,-3.2187016941249986
Er(BO2)3,-3.2157900275
Lu(BO2)3,-3.2153010993125
KCaNb2O6F,-3.189620366452339
Na2ZrSi4O11,-3.213389597986111
Tb(BO2)3,-3.2140060155208348
Gd2O3,-3.2108536347500007
Sc20O19,-3.178346508044871
Na3CaAl4Si8ClO24,-3.2342831999575608
NaCaScZn(SiO3)4,-3.1887949055
Li4Ti5O12,-3.2200103523015877
Li6Ti9O20,-3.222684609
Sr6Nb2O11,-3.222500665422932
LaTiAlPbO6,-3.2034597149166673
YTi2CdO6F,-3.202976073365757
KBe2BO3F2,-3.188722845644074
KNaMg5(Si2O5)6,-3.2082351407244896
BaNa5Ca7P6(O8F)3,-3.222571582857112
BaLa5TiCr5O18,-3.2208571633055545
Na2Li5Al7Si29O72,-3.198242802086957
GdTi2CdO6F,-3.1909916220021226
Na7Ca3Ta7Ti3O30,-3.219846052250001
Ca10TaTi8Al(SiO5)10,-3.1940063455729173
NaCaAlH2OF6,-3.2150164888024997
KCa9Co(PO4)7,-3.191049222782608
NaCa9Co(PO4)7,-3.1887829277173916
LiCa9Co(PO4)7,-3.181970775760869
Ca5Al11TlSi13O48,-3.206742974294872
Rb7U8V2ClO32,-3.203862431913476
Cs7U8V2ClO32,-3.209473714034166
Ca9LaTi6Mn4O30,-3.1983928204267986
Na2Ca17V2(PO4)14,-3.227993021043956
NaAlSi3O8,-3.2302485469230766
NaCaAlH2OF6,-3.2144412842191676
RbBe2BO3F2,-3.183520041460166
Ca3Zr2Fe2SiO12,-3.1943765603750007
Na3Ca18Fe(PO4)14,-3.225591036902174
Ca8La2Ti5Cr5O30,-3.2068107491166655
BaLa4TiCr4O15,-3.2302449138166662
Na2Ca6Mg7Fe(SiO3)16,-3.214821260749999
NbAlO4,-3.190478488690475
SrLiNb2O6F,-3.193757142543248
KTmO2,-3.178529947625
CeSmO2,-3.17869544625
NaLuO2,-3.2337535231249994
LiGdO2,-3.21341701375
LiGdO2,-3.1819890556249995
NaTmO2,-3.216503835625
Er2TeO2,-3.1926316565000006
GdYO2,-3.216865626875
SmYO2,-3.204563203750001
TmBrO,-3.185286140416667
NaTmO2,-3.2303474712499995
Li3Ti6O13,-3.2272232198295474
NaTmO2,-3.2322042893749994
Tm2TeO2,-3.191292058500001
Er2TeO2,-3.1846394745
TmBrO,-3.1946491154166665
Ce2SeO2,-3.2225945082187493
CeSmO2,-3.1786948425000006
Sr2Ti6N2O11,-3.200507685167143
NaHoO2,-3.182515664375
LuGaO3,-3.2117228537499996
Li2HfO3,-3.1821778006250003
Sr2Ti6N2O11,-3.2037943770719046
CaEuO2,-3.180300736875001
Sr2Ti6N2O11,-3.2014367699290487
Ba2Ti6N2O11,-3.208757349929048
HoBrO,-3.189228777083333
NaHoO2,-3.1897419793749995
HfP2O7,-3.183782774303572
Y2TeO2,-3.218808784500001
LuGaO3,-3.1787940747500003
Sc6N2O5,-3.2030654277699986
Ba2Ti6N2O11,-3.208360045167143
PrSiO4,-3.2165740983333326
Ba4HfO6,-3.227148077954545
Li2Zr2O5,-3.2307374612500004
LiLaO2,-3.188945528125
Li2Ti3O7,-3.207356231979167
Eu3NbO7,-3.191813189172079
LiTa3O8,-3.234447355416666
Ba13Nb14O42,-3.1861446627898546
Na13Ti24O54,-3.2109872826648354
ThNb4O12,-3.1935936819747903
YbAlO3,-3.221898386750001
LiZr2(PO4)3,-3.181083667579366
Na3Ti8O16,-3.2051918447530863
Sr5Nb5O16,-3.183175328489011
Na7Ti16O32,-3.176483241666666
LiTi2O4,-3.219341311190476
LiTi2O4,-3.1840650954761904
LiNbF5,-3.208702299013265
NbOF3,-3.2109135703925715
Li3VF6,-3.2147632759640006
LiVF4,-3.2080144432933335
LiY3WO8,-3.235657772115385
LiVF4,-3.205364354960001
Li3VF6,-3.192164732714
VF3,-3.2155436477675
Li11V4F24,-3.193971681629744
VF3,-3.1769702321425
Ti4SnO10,-3.1913253389444445
Li7Ti11O24,-3.2116460067460313
LiVF4,-3.217091787043334
LiVF4,-3.219954935793334
LiV2F7,-3.1872306393329994
LiVF4,-3.1966589257933333
SrLiLa3MnO8,-3.218707648639999
Li5MgTi12O24,-3.237564153095239
Li9Ti12NbO30,-3.1941952523008244
Li2VF5,-3.18363977824375
Li3VF6,-3.178807340214001
SrLiLa15(CoO8)4,-3.1825368716981135
LiVF4,-3.2171049920433337
LiVF4,-3.1806245632933337
Li2VF5,-3.21900792574375
SrLi4La15(CoO8)4,-3.2070453085714297
Li6Ti9O20,-3.2356852694285716
TmGaO3,-3.21797656175
LuGaO3,-3.23273131275
HfP2O7,-3.1994048250535725
Ho2TeO2,-3.184529696500001
HoGaO3,-3.185989810416667
Li3NbOF6,-3.2088995182302593
LiLa3MnO7,-3.2143306210175004
ScVO3,-3.2069862527500015
HoCrO3,-3.2333219297499993
Ho2V2O7,-3.188088072613635
TbCrO3,-3.219027363916666
HfP2O7,-3.200034345303571
Tb2WO6,-3.237680605185185
Li2Ti3O7,-3.196193752395834
Dy2P4O13,-3.1866793905169177
La2P4O13,-3.180421272622182
La2P4O13,-3.178014341569549
LiLa6Mn3O14,-3.1922900033491657
Tm2P4O13,-3.1845050248590243
Li3Ta7O19,-3.183795332370688
Tm2P4O13,-3.1950390694642863
Ta2BeO6,-3.2022029480555556
Ta7InO19,-3.201610815817901
Li4Ti5O12,-3.1937390673015873
Li2Ta4O11,-3.2068277478676466
Er2P4O13,-3.17651818906955
LiZr2(PO4)3,-3.1780653006349207
Gd2V2O7,-3.1923258921590913
Sm2WO6,-3.2372189941666676
La6Mn3O14,-3.189248043060001
Sc6N2O5,-3.1801913585392305
Na13Ti24O54,-3.2100728935439564
Ba4LiNb3O12,-3.206926448196429
Ba2Ti6N2O11,-3.197365637548095
LiTi2O4,-3.220405029404763
LaTa2NO5,-3.223133659569999
LaTa2NO5,-3.215086887625555
Ca2Ti6N2O11,-3.1774082537385717
Ba2Ti6N2O11,-3.2001090008814286
Lu2P4O13,-3.188859564464286
HfMnO3,-3.189296106942
Sr2Ti6N2O11,-3.1886758575480973
LiVF4,-3.2200129757933342
LiVF4,-3.1853508041266676
LiV2F7,-3.212831279333
LiVF4,-3.182627327876667
LiVF4,-3.2133016849600007
LiV2F7,-3.216538595083
Li3VF6,-3.1792824379640003
LiVF4,-3.213510714126667
LiVF4,-3.228722906626668
LiVF4,-3.212364049960001
Li3VF6,-3.1887774012139998
LaTa2NO5,-3.2181668392922216
Na4Ti11O24,-3.206935407777777
LaTa2NO5,-3.2131858751255544
La4CoO8,-3.215835147307693
Li2VF5,-3.18413143511875
Y2ReO5,-3.2343009698437495
Ba4Y2O7,-3.1863934234935893
Ho2P4O13,-3.1889898926221805
SrLiLa3MnO8,-3.213062964354285
LiSmO2,-3.1921867256249996
Lu2P4O13,-3.1822730769642864
LiVF4,-3.2239324232933337
Ba8Nb7O24,-3.205297466282052
Li5V3F14,-3.1786851495072725
Li5La4TiNb7O28,-3.2128046065925924
NaScO2,-3.2111040893750005
Mg2BO3F,-3.235466478443809
ZrCuF6,-3.1861410221425
SrPuO4,-3.2155552236458327
KAlSiO4,-3.201928936142857
MgAlBO4,-3.1939657773809524
Na2Ti4O9,-3.229441031416666
Na2Ti4O9,-3.228538733972222
LiVF4,-3.194791471626667
Sm2V2O7,-3.186240319886363
Ca9Mn(PO4)7,-3.229297629243555
Ca9Co(PO4)7,-3.191473562333333
KNa2LiZr2(Si2O5)6,-3.2371182227187503
Ta7BiO19,-3.2106277155092577
ThNb4O12,-3.2143967252100842
LiLaNb2O7,-3.180575791185065
PaTlO3,-3.18929853375
Na3ZrF8,-3.226645814543333
CsUO3,-3.22357292199138
Na2Hf2O5,-3.187511982916666
Eu2SiO5,-3.197273619218749
Sr2LiSc(B2O5)2,-3.194056001898147
Ba3Nb5O15,-3.203049727368011
Ba2YC2(O2F)3,-3.2148292888264285
Ba2GdC2(O2F)3,-3.2045797150764295
Rb2NbF6,-3.236364485552502
KAlSiO4,-3.2022769068571426
Tm2Mg2O5,-3.177533470694443
UAlO3,-3.23523268675
LuBrO,-3.1878465937500007
K2Al2O3F2,-3.2240632407922223
Na2NbF6,-3.2097968199203177
Rb2Al2Si3O10,-3.1931322166582143
LiTi2O4,-3.228845486904762
SrCa3O4,-3.2167708993749997
Al2O3,-3.2319582487500003
La11V12O36,-3.219030557542374
Ti2AlO4,-3.1848263397619028
CaLa2MnO6,-3.198662710846
YTi2O4,-3.222367591190474
CaLa2MoO6,-3.21297812875
Y5Be6Fe3(SiO5)6,-3.215032296249999
CaTi2O4,-3.1950766340476195
CaLa2CrO6,-3.19615631975
La2MgSnO6,-3.21888204025
La2MgCrO6,-3.199921859750001
TaF5,-3.2336340734916664
MgMoF6,-3.2384210808925
MgMoF5,-3.225396482992857
MgMnF5,-3.207495144558571
La2MgMoO6,-3.1860430847499996
CaSbF6,-3.2045586602675002
CaMnF6,-3.2093616072624993
MgWF6,-3.21290038683
AlCoF5,-3.2013636672785712
Ba2MgCuBi2F14,-3.197099708333
Ba2CaCuSn2F14,-3.236132452333
Ba2V2ZnCuF14,-3.2151189135830007
MgFeF5,-3.1956748315642853
MgMnF5,-3.2027745195585706
MgFeF5,-3.1868841308499993
MgMoF5,-3.220663457992857
YVO3,-3.1971992424166653
Ca2TaCrO6,-3.2156668467500005
Ca3V2(Si2O7)2,-3.211900983152173
MgTi2O4,-3.191939720119047
CaTi2O4,-3.2344646126190466
Ca2AlVO5,-3.1788678179166663
MgTi2O4,-3.1875680857142856
CaTi2O4,-3.231425359523809
Ba8Al10B12O41,-3.2621210860739436
Ba2P2O7,-3.239199814366884
Ca2B2O5,-3.2534950924537034
Ca2B2O5,-3.253568437453703
Ca2SiO4,-3.255146144285714
CaMg(SiO3)2,-3.2787498160000004
CsCa10(PO4)7,-3.2967967485044976
K2CeAl(SiO3)4,-3.279038700425
La4B10O21,-3.2438341007261906
MgSiO3,-3.2395034965000002
MgSiO3,-3.241204649
MgSiO3,-3.242113205250001
MgSiO3,-3.2411873622500003
MgSiO3,-3.2418572546249997
Y4Si2S3O7,-3.2908935420898437
LiDyO2,-3.2980792525
Ba2Mo2F11,-3.272725135872667
CaLaTiFeO6,-3.2607048639166676
CaLaTaFeO6,-3.274536491250001
Ba2Sn2F11,-3.2696735594282225
CaTi2O4,-3.267459600238096
CaTi2O4,-3.2477228904761892
CaTi2O4,-3.2570848223809525
Ti3AlO6,-3.2682033862500006
YTi3O6,-3.2626918490000008
YTi2O4,-3.253823727619048
Ba2CaCuBi2F14,-3.2673419600830007
Ca2Ta2TiO8,-3.265086190897435
MgTiSiO5,-3.263663630364583
CaTi2O4,-3.2771199854761894
BaTi4O8,-3.257888348205128
BaZnCrF7,-3.2898339243329993
BaWF7,-3.2527178742588894
MgTi4O8,-3.298539570512821
Sr2YTi2AlO7,-3.2619621736217956
Sr2Y2Ti2O7,-3.270485345544872
MgTa2O6,-3.2883642036111116
Ba2Cr2F11,-3.285687306983777
CeO,-3.2430129456250008
BaSr7Ti6Mn2O24,-3.2876068732980004
Eu2Ti2O5,-3.2958364016203694
Ca2Ti2O5,-3.2606821449537033
Sr2Ti2O5,-3.273949651064816
Sr7CaTi8O20,-3.282478581689814
La2TiCoO6,-3.2432191484166673
Sr2ZrVO6,-3.2520177507500008
SiO2,-3.272068696388889
Sr2Ti2O5,-3.271670254675927
Sr2Ti2O5,-3.281719675509259
TiSiO4,-3.2460709794444433
Ba3TaNb4O15,-3.2563193529270187
Ca2Ti2O5,-3.2994869082870366
Sr2Ti2O5,-3.287084628287038
BaSr7Ti8O20,-3.2743678279398147
Sr3CaTi3MnO12,-3.2844507795480014
La7SmTi2V6O24,-3.2670420533958335
Sm2Ti2O5,-3.2557299371759254
Ba3Sr5Ti8O20,-3.253304136550925
TiSiO4,-3.248628983611109
TiO2,-3.269120402222222
Sr3Ta2ZnO9,-3.243746523750001
Ba3SrNb2O9,-3.2455167823690476
KNaNbOF5,-3.2728677580380947
ErAl3(BO3)4,-3.267644042333334
Cs2YAgF6,-3.2539768769553796
KNa2AlF6,-3.2932486775139997
K2YInF6,-3.2795936926473344
CsRb2TiF6,-3.2534460210703218
K2RbTiF6,-3.2656084780151495
NaLi2AlF6,-3.2692251252140005
Cs3TiF6,-3.2994135322427356
Cs2ScAgF6,-3.2426107469553798
Rb3TiF6,-3.2891502714841154
Na2LiTiF6,-3.283132484380667
Na2Ti2F7,-3.290758607537576
La2MgGeO6,-3.2721889412499996
BaTi(BO3)2,-3.2388480217499995
SiO2,-3.244197725833333
Ba6Ti2Nb10Si8O51,-3.2782186349157394
SrLiTi4CrO11,-3.2715554751620366
SrLiTi4CrO11,-3.286300136273149
NaPr2Ti2MnO9,-3.2563451148695566
NaMgTi3O7F,-3.2552852730723085
NaLa2Ti2MnO9,-3.298488456702889
Na5Nd11Ti10Mn6O48,-3.254863968124083
Na3Mg4ScSi8(O11F)2,-3.2638409033719995
Na5Ce3Ti6Nb2O24,-3.2668471344821435
Na3Mg4ScSi8(O11F)2,-3.264213070622
Li3Ti7O14,-3.281893827777779
Ho2TeO2,-3.260473544500001
Ho2V2O7,-3.25478699125
Er2TeO2,-3.2627134804999995
Ba3Ce2O6,-3.2430596397727274
Ta2O5,-3.2644417680357134
SiO2,-3.2692859802083327
SiO2,-3.274393659583333
Ca5(PO4)3,-3.2633243330714286
CaSiO3,-3.249095223583334
Al5O8,-3.2478168023076917
Ca6Si6H2O19,-3.267444635181515
Dy2Y2O5,-3.2675126851388887
Er2Sc2O5,-3.2442074318055543
EuLuO3,-3.2563753797499997
GdErO3,-3.2533659757500004
GdZrO3,-3.2862244787500003
Eu5Nb4O15,-3.251795230096725
NpAlO3,-3.2649200585000004
SrTaO3,-3.2982648227500007
Tb2Y2O5,-3.2725990581018505
Sr4Nb2O9,-3.290566197035715
SiO2,-3.277021556388889
SmVO3,-3.257342293750001
Ti2O3,-3.2938809649166685
